,Transaction ID,Customer ID,Category,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied,Item,Item_name,Year,Month
10211,TXN_8619328,CUST_02,Electric household essentials,9.5,4.0,38.0,Credit Card,Online,2025-01-11,1,Item_4_EHE,Vacuum Cleaner,2025,January
10212,TXN_9217819,CUST_16,Furniture,6.5,8.0,52.0,Digital Wallet,In-store,2022-11-04,1,Item_2_FUR,Sofa,2022,November
10213,TXN_8928987,CUST_16,Computers and electric accessories,12.5,6.0,75.0,Cash,Online,2022-03-01,1,Item_6_CEA,Printer,2022,March
10214,TXN_6204154,CUST_18,Electric household essentials,32.0,10.0,320.0,Digital Wallet,In-store,2022-03-05,1,Item_19_EHE,Induction Cooktop,2022,March
10215,TXN_8111132,CUST_12,Patisserie,21.5,4.0,86.0,Digital Wallet,Online,2022-06-16,1,Item_12_PAT,Fruit Tart,2022,June
10216,TXN_9551364,CUST_11,Butchers,8.0,1.0,8.0,Credit Card,In-store,2022-06-27,1,Item_3_BUT,Whole Chicken,2022,June
10217,TXN_4195168,CUST_15,Beverages,20.0,2.0,40.0,Cash,In-store,2023-07-01,1,Item_11_BEV,Ginger Ale,2023,July
10218,TXN_6659981,CUST_17,Beverages,17.0,9.0,153.0,Credit Card,Online,2023-06-19,1,Item_9_BEV,Cold Coffee,2023,June
10219,TXN_7164121,CUST_21,Food,18.5,2.0,37.0,Digital Wallet,Online,2022-01-08,1,Item_10_FOOD,Cereal,2022,January
10220,TXN_6087492,CUST_24,Patisserie,5.0,3.0,15.0,Credit Card,In-store,2023-12-14,1,Item_1_PAT,Croissant,2023,December
10221,TXN_2712384,CUST_17,Furniture,33.5,6.0,201.0,Digital Wallet,Online,2023-07-30,1,Item_20_FUR,Bean Bag,2023,July
10222,TXN_4865362,CUST_18,Butchers,6.5,5.0,32.5,Credit Card,Online,2022-01-30,1,Item_2_BUT,Chicken Thigh,2022,January
10223,TXN_2828079,CUST_24,Food,41.0,7.0,287.0,Cash,In-store,2023-01-05,1,Item_25_FOOD,Dry Fruits Mix,2023,January
10224,TXN_2393460,CUST_04,Food,20.0,2.0,40.0,Digital Wallet,In-store,2022-05-11,1,Item_11_FOOD,Peanut Butter,2022,May
10225,TXN_9413455,CUST_21,Butchers,38.0,9.0,342.0,Credit Card,In-store,2023-03-26,1,Item_23_BUT,Lamb Shank,2023,March
10226,TXN_5849592,CUST_01,Beverages,14.0,2.0,28.0,Credit Card,Online,2024-05-17,1,Item_7_BEV,Energy Drink,2024,May
10227,TXN_7856927,CUST_10,Patisserie,12.5,6.0,75.0,Digital Wallet,Online,2022-02-19,1,Item_6_PAT,Donut,2022,February
10228,TXN_1419872,CUST_11,Furniture,9.5,6.0,57.0,Digital Wallet,Online,2022-06-04,1,Item_4_FUR,Dining Table,2022,June
10229,TXN_1175726,CUST_01,Milk Products,20.0,2.0,40.0,Digital Wallet,Online,2024-07-08,0,Item_11_MILK,Whipped Cream,2024,July
10230,TXN_1929355,CUST_14,Patisserie,38.0,5.0,190.0,Cash,Online,2024-10-22,0,Item_23_PAT,Mini Pastry Box,2024,October
10231,TXN_4047279,CUST_09,Electric household essentials,36.5,1.0,36.5,Credit Card,In-store,2024-07-08,1,Item_22_EHE,Mixer Grinder,2024,July
10232,TXN_2909351,CUST_11,Milk Products,20.0,3.0,60.0,Cash,In-store,2024-08-14,1,Item_11_MILK,Whipped Cream,2024,August
10233,TXN_4128346,CUST_14,Beverages,14.0,3.0,42.0,Cash,In-store,2024-01-31,1,Item_7_BEV,Energy Drink,2024,January
10234,TXN_3915802,CUST_04,Electric household essentials,38.0,2.0,76.0,Cash,Online,2023-01-12,1,Item_23_EHE,Sandwich Maker,2023,January
10235,TXN_4380075,CUST_25,Furniture,27.5,10.0,275.0,Cash,Online,2023-07-17,1,Item_16_FUR,Shoe Rack,2023,July
10236,TXN_6002055,CUST_16,Milk Products,17.0,1.0,17.0,Digital Wallet,In-store,2022-03-20,1,Item_9_MILK,Chocolate Milk,2022,March
10237,TXN_6330122,CUST_10,Butchers,21.5,9.0,193.5,Cash,Online,2022-01-20,0,Item_12_BUT,Meatballs,2022,January
10238,TXN_4515512,CUST_11,Electric household essentials,33.5,5.0,167.5,Credit Card,Online,2024-09-25,0,Item_20_EHE,Water Dispenser,2024,September
10239,TXN_3513914,CUST_20,Computers and electric accessories,21.5,6.0,129.0,Digital Wallet,Online,2025-01-11,0,Item_12_CEA,SSD Drive,2025,January
10240,TXN_4703736,CUST_16,Milk Products,15.5,4.0,62.0,Digital Wallet,Online,2023-05-27,0,Item_8_MILK,Cottage Cheese,2023,May
10241,TXN_2984723,CUST_06,Beverages,27.5,2.0,55.0,Digital Wallet,Online,2022-06-13,1,Item_16_BEV,Herbal Tea,2022,June
10242,TXN_5147079,CUST_07,Food,27.5,4.0,110.0,Cash,In-store,2024-06-20,1,Item_16_FOOD,Tomato Sauce,2024,June
10243,TXN_4683473,CUST_10,Patisserie,26.0,9.0,234.0,Credit Card,Online,2023-04-08,0,Item_15_PAT,Apple Pie Slice,2023,April
10244,TXN_7283902,CUST_23,Beverages,35.0,5.0,175.0,Cash,In-store,2024-06-28,0,Item_21_BEV,Protein Shake,2024,June
10245,TXN_3968072,CUST_07,Patisserie,21.5,6.0,129.0,Cash,Online,2024-11-19,0,Item_12_PAT,Fruit Tart,2024,November
10246,TXN_6547993,CUST_25,Food,20.0,9.0,180.0,Digital Wallet,Online,2023-01-25,1,Item_11_FOOD,Peanut Butter,2023,January
10247,TXN_9571910,CUST_07,Electric household essentials,15.5,6.0,93.0,Cash,In-store,2023-10-24,1,Item_8_EHE,Iron,2023,October
10248,TXN_5744845,CUST_18,Milk Products,12.5,3.0,37.5,Credit Card,In-store,2024-11-14,0,Item_6_MILK,Greek Yogurt,2024,November
10249,TXN_4276894,CUST_07,Patisserie,33.5,3.0,100.5,Cash,Online,2023-03-19,1,Item_20_PAT,Carrot Cake Slice,2023,March
10250,TXN_4691472,CUST_07,Computers and electric accessories,33.5,10.0,335.0,Digital Wallet,Online,2022-07-23,1,Item_20_CEA,WiFi Range Extender,2022,July
10251,TXN_9896775,CUST_10,Food,8.0,3.0,24.0,Cash,Online,2022-08-16,0,Item_3_FOOD,Pasta,2022,August
10252,TXN_3349848,CUST_13,Butchers,23.0,1.0,23.0,Credit Card,In-store,2023-06-08,1,Item_13_BUT,Beef Ribs,2023,June
10253,TXN_9696593,CUST_02,Beverages,6.5,4.0,26.0,Cash,Online,2022-03-22,1,Item_2_BEV,Sparkling Water,2022,March
10254,TXN_1157208,CUST_04,Butchers,41.0,5.0,205.0,Cash,Online,2022-07-07,0,Item_25_BUT,Premium Wagyu Cut,2022,July
10255,TXN_5520149,CUST_13,Patisserie,9.5,7.0,66.5,Digital Wallet,Online,2023-12-18,1,Item_4_PAT,Cupcake,2023,December
10256,TXN_1045345,CUST_24,Electric household essentials,9.5,4.0,38.0,Credit Card,Online,2023-12-18,0,Item_4_EHE,Vacuum Cleaner,2023,December
10257,TXN_4248793,CUST_23,Milk Products,36.5,3.0,109.5,Cash,Online,2024-01-13,1,Item_22_MILK,Fresh Paneer,2024,January
10258,TXN_7071653,CUST_21,Computers and electric accessories,26.0,6.0,156.0,Digital Wallet,Online,2023-12-13,1,Item_15_CEA,RAM Module,2023,December
10259,TXN_8149206,CUST_05,Milk Products,12.5,2.0,25.0,Cash,In-store,2024-11-15,1,Item_6_MILK,Greek Yogurt,2024,November
10260,TXN_8294650,CUST_08,Computers and electric accessories,23.0,8.0,184.0,Cash,Online,2023-11-18,0,Item_13_CEA,Graphics Card,2023,November
10261,TXN_7179907,CUST_22,Food,24.5,10.0,245.0,Cash,Online,2022-07-23,0,Item_14_FOOD,Bread Loaf,2022,July
10262,TXN_9587085,CUST_15,Furniture,5.0,5.0,25.0,Cash,In-store,2023-12-01,1,Item_1_FUR,Office Chair,2023,December
10263,TXN_3106778,CUST_17,Food,26.0,1.0,26.0,Credit Card,In-store,2024-09-06,1,Item_15_FOOD,Tortilla Wraps,2024,September
10264,TXN_3827330,CUST_16,Computers and electric accessories,23.0,9.0,207.0,Cash,In-store,2022-02-24,1,Item_13_CEA,Graphics Card,2022,February
10265,TXN_7588123,CUST_05,Electric household essentials,27.5,9.0,247.5,Digital Wallet,Online,2022-04-03,1,Item_16_EHE,Portable AC,2022,April
10266,TXN_1334624,CUST_19,Patisserie,21.5,2.0,43.0,Cash,Online,2022-05-21,0,Item_12_PAT,Fruit Tart,2022,May
10267,TXN_1403662,CUST_13,Food,33.5,8.0,268.0,Cash,In-store,2024-11-16,0,Item_20_FOOD,Canned Corn,2024,November
10268,TXN_5962064,CUST_21,Food,6.5,1.0,6.5,Digital Wallet,In-store,2022-11-08,0,Item_2_FOOD,Wheat Flour,2022,November
10269,TXN_9167311,CUST_01,Computers and electric accessories,11.0,4.0,44.0,Cash,In-store,2024-10-03,0,Item_5_CEA,Monitor,2024,October
10270,TXN_9994084,CUST_24,Food,36.5,4.0,146.0,Credit Card,Online,2022-02-17,1,Item_22_FOOD,Frozen Fries,2022,February
10271,TXN_3225013,CUST_13,Butchers,6.5,6.0,39.0,Digital Wallet,In-store,2023-07-10,1,Item_2_BUT,Chicken Thigh,2023,July
10272,TXN_9120971,CUST_08,Butchers,12.5,9.0,112.5,Cash,In-store,2022-07-25,1,Item_6_BUT,Lamb Chops,2022,July
10273,TXN_9999729,CUST_15,Butchers,38.0,5.0,190.0,Cash,In-store,2022-10-28,1,Item_23_BUT,Lamb Shank,2022,October
10274,TXN_5683061,CUST_02,Electric household essentials,26.0,8.0,208.0,Credit Card,In-store,2022-05-27,1,Item_15_EHE,Coffee Maker,2022,May
10275,TXN_5501865,CUST_21,Beverages,18.5,10.0,185.0,Digital Wallet,In-store,2022-02-20,0,Item_10_BEV,Sports Drink,2022,February
10276,TXN_4699940,CUST_17,Electric household essentials,41.0,4.0,164.0,Cash,In-store,2022-01-19,1,Item_25_EHE,Juicer,2022,January
10277,TXN_1674512,CUST_21,Electric household essentials,38.0,1.0,38.0,Cash,Online,2024-01-04,1,Item_23_EHE,Sandwich Maker,2024,January
10278,TXN_9618826,CUST_05,Butchers,39.5,1.0,39.5,Digital Wallet,In-store,2024-03-12,1,Item_24_BUT,Beef Tenderloin,2024,March
10279,TXN_3734062,CUST_07,Food,21.5,8.0,172.0,Digital Wallet,In-store,2023-07-10,1,Item_12_FOOD,Jam,2023,July
10280,TXN_8628417,CUST_09,Furniture,9.5,5.0,47.5,Digital Wallet,In-store,2022-10-09,1,Item_4_FUR,Dining Table,2022,October
10281,TXN_8105362,CUST_15,Furniture,41.0,9.0,369.0,Digital Wallet,Online,2022-06-05,1,Item_25_FUR,Accent Chair,2022,June
10282,TXN_7636962,CUST_07,Patisserie,33.5,9.0,301.5,Credit Card,Online,2022-08-24,0,Item_20_PAT,Carrot Cake Slice,2022,August
10283,TXN_8596178,CUST_04,Furniture,15.5,2.0,31.0,Digital Wallet,In-store,2022-10-25,1,Item_8_FUR,Study Table,2022,October
10284,TXN_3480896,CUST_11,Beverages,29.0,4.0,116.0,Digital Wallet,Online,2024-09-17,1,Item_17_BEV,Green Tea Bottle,2024,September
10285,TXN_8155856,CUST_02,Furniture,33.5,8.0,268.0,Cash,Online,2024-11-20,0,Item_20_FUR,Bean Bag,2024,November
10286,TXN_8543627,CUST_23,Electric household essentials,21.5,6.0,129.0,Credit Card,Online,2022-06-24,1,Item_12_EHE,Heater,2022,June
10287,TXN_5964540,CUST_19,Milk Products,23.0,5.0,115.0,Credit Card,Online,2023-07-22,1,Item_13_MILK,Sour Cream,2023,July
10288,TXN_5138320,CUST_21,Butchers,32.0,8.0,256.0,Credit Card,In-store,2024-08-19,0,Item_19_BUT,Pork Belly,2024,August
10289,TXN_8291928,CUST_02,Food,17.0,10.0,170.0,Credit Card,In-store,2024-09-18,0,Item_9_FOOD,Oats,2024,September
10290,TXN_2578245,CUST_22,Electric household essentials,36.5,6.0,219.0,Cash,In-store,2022-09-05,1,Item_22_EHE,Mixer Grinder,2022,September
10291,TXN_1435751,CUST_19,Butchers,12.5,8.0,100.0,Cash,Online,2024-10-11,1,Item_6_BUT,Lamb Chops,2024,October
10292,TXN_8552795,CUST_06,Beverages,41.0,6.0,246.0,Digital Wallet,Online,2022-02-21,1,Item_25_BEV,Premium Cold Brew,2022,February
10293,TXN_1701594,CUST_01,Milk Products,12.5,6.0,75.0,Credit Card,Online,2022-01-15,1,Item_6_MILK,Greek Yogurt,2022,January
10294,TXN_9301691,CUST_12,Furniture,38.0,4.0,152.0,Cash,Online,2023-04-29,0,Item_23_FUR,Magazine Rack,2023,April
10295,TXN_2038677,CUST_23,Butchers,26.0,7.0,182.0,Digital Wallet,Online,2022-12-28,1,Item_15_BUT,Chicken Wings,2022,December
10296,TXN_7051038,CUST_25,Patisserie,30.5,4.0,122.0,Cash,In-store,2023-01-19,0,Item_18_PAT,Tiramisu Slice,2023,January
10297,TXN_5452486,CUST_13,Electric household essentials,38.0,2.0,76.0,Credit Card,In-store,2023-10-22,1,Item_23_EHE,Sandwich Maker,2023,October
10298,TXN_6871367,CUST_08,Electric household essentials,12.5,3.0,37.5,Cash,Online,2023-09-02,0,Item_6_EHE,Electric Kettle,2023,September
10299,TXN_5532395,CUST_21,Food,24.5,7.0,171.5,Cash,Online,2024-12-21,0,Item_14_FOOD,Bread Loaf,2024,December
10300,TXN_8750639,CUST_21,Computers and electric accessories,6.5,10.0,65.0,Credit Card,Online,2024-06-14,0,Item_2_CEA,Desktop PC,2024,June
10301,TXN_3639113,CUST_12,Electric household essentials,18.5,1.0,18.5,Digital Wallet,Online,2023-04-19,1,Item_10_EHE,Table Fan,2023,April
10302,TXN_2496499,CUST_06,Patisserie,8.0,2.0,16.0,Credit Card,In-store,2023-12-25,1,Item_3_PAT,Muffin,2023,December
10303,TXN_7805723,CUST_10,Milk Products,38.0,2.0,76.0,Digital Wallet,In-store,2024-09-15,1,Item_23_MILK,Ricotta,2024,September
10304,TXN_9261462,CUST_16,Patisserie,39.5,6.0,237.0,Credit Card,In-store,2022-02-01,0,Item_24_PAT,Premium Donut,2022,February
10305,TXN_3845008,CUST_16,Electric household essentials,33.5,3.0,100.5,Cash,Online,2024-06-05,0,Item_20_EHE,Water Dispenser,2024,June
10306,TXN_4852804,CUST_02,Electric household essentials,41.0,8.0,328.0,Credit Card,Online,2022-04-15,1,Item_25_EHE,Juicer,2022,April
10307,TXN_4782711,CUST_20,Electric household essentials,11.0,2.0,22.0,Digital Wallet,In-store,2022-05-17,0,Item_5_EHE,Air Purifier,2022,May
10308,TXN_9861694,CUST_10,Beverages,33.5,2.0,67.0,Digital Wallet,In-store,2023-08-01,0,Item_20_BEV,Fruit Punch,2023,August
10309,TXN_5651502,CUST_05,Milk Products,23.0,6.0,138.0,Cash,In-store,2024-04-20,1,Item_13_MILK,Sour Cream,2024,April
10310,TXN_4611340,CUST_21,Furniture,21.5,1.0,21.5,Cash,In-store,2023-06-08,1,Item_12_FUR,Dressing Table,2023,June
10311,TXN_2619807,CUST_21,Butchers,23.0,8.0,184.0,Cash,In-store,2024-03-21,1,Item_13_BUT,Beef Ribs,2024,March
10312,TXN_7472702,CUST_08,Food,8.0,6.0,48.0,Cash,Online,2024-07-14,1,Item_3_FOOD,Pasta,2024,July
10313,TXN_5486882,CUST_01,Milk Products,32.0,7.0,224.0,Cash,In-store,2022-05-06,0,Item_19_MILK,Ice Cream Cup,2022,May
10314,TXN_5634676,CUST_18,Electric household essentials,39.5,6.0,237.0,Cash,Online,2023-05-25,1,Item_24_EHE,Air Fryer,2023,May
10315,TXN_6932205,CUST_07,Computers and electric accessories,24.5,6.0,147.0,Credit Card,Online,2022-03-15,0,Item_14_CEA,Motherboard,2022,March
10316,TXN_7898832,CUST_13,Milk Products,29.0,6.0,174.0,Cash,Online,2022-01-04,1,Item_17_MILK,Dairy Creamer,2022,January
10317,TXN_8297438,CUST_05,Furniture,39.5,3.0,118.5,Cash,In-store,2023-05-31,1,Item_24_FUR,Bar Stool,2023,May
10318,TXN_7194488,CUST_13,Butchers,35.0,1.0,35.0,Credit Card,In-store,2023-05-13,1,Item_21_BUT,Marinated Chicken,2023,May
10319,TXN_5465898,CUST_14,Computers and electric accessories,15.5,9.0,139.5,Cash,Online,2024-12-26,0,Item_8_CEA,Webcam,2024,December
10320,TXN_8878406,CUST_12,Patisserie,29.0,9.0,261.0,Digital Wallet,Online,2022-12-18,1,Item_17_PAT,Choux Pastry,2022,December
10321,TXN_8890901,CUST_17,Furniture,6.5,6.0,39.0,Credit Card,Online,2023-09-07,1,Item_2_FUR,Sofa,2023,September
10322,TXN_1440274,CUST_01,Furniture,33.5,6.0,201.0,Digital Wallet,In-store,2023-11-24,0,Item_20_FUR,Bean Bag,2023,November
10323,TXN_2701654,CUST_21,Computers and electric accessories,35.0,1.0,35.0,Credit Card,In-store,2022-01-06,1,Item_21_CEA,Smartwatch,2022,January
10324,TXN_4721081,CUST_22,Beverages,21.5,6.0,129.0,Cash,In-store,2024-01-08,0,Item_12_BEV,Tonic Water,2024,January
10325,TXN_5387960,CUST_13,Patisserie,15.5,6.0,93.0,Digital Wallet,Online,2022-04-26,1,Item_8_PAT,Brownie,2022,April
10326,TXN_1230793,CUST_10,Computers and electric accessories,14.0,4.0,56.0,Credit Card,In-store,2024-06-28,0,Item_7_CEA,Scanner,2024,June
10327,TXN_4601780,CUST_10,Milk Products,27.5,7.0,192.5,Credit Card,In-store,2022-11-06,1,Item_16_MILK,Lactose-Free Milk,2022,November
10328,TXN_4953220,CUST_08,Beverages,11.0,9.0,99.0,Digital Wallet,In-store,2022-01-30,1,Item_5_BEV,Apple Juice,2022,January
10329,TXN_7689893,CUST_10,Butchers,14.0,4.0,56.0,Digital Wallet,In-store,2022-03-08,0,Item_7_BUT,Mutton Curry Cut,2022,March
10330,TXN_8771271,CUST_15,Computers and electric accessories,32.0,8.0,256.0,Credit Card,Online,2023-01-26,0,Item_19_CEA,Router,2023,January
10331,TXN_6992751,CUST_19,Milk Products,36.5,3.0,109.5,Credit Card,In-store,2024-01-25,1,Item_22_MILK,Fresh Paneer,2024,January
10332,TXN_7119526,CUST_06,Beverages,27.5,10.0,275.0,Credit Card,Online,2024-11-15,1,Item_16_BEV,Herbal Tea,2024,November
10333,TXN_8866842,CUST_11,Computers and electric accessories,24.5,10.0,245.0,Cash,In-store,2023-04-01,1,Item_14_CEA,Motherboard,2023,April
10334,TXN_3349989,CUST_07,Milk Products,30.5,7.0,213.5,Cash,Online,2023-09-16,1,Item_18_MILK,Milk Powder,2023,September
10335,TXN_9522195,CUST_19,Food,8.0,3.0,24.0,Credit Card,In-store,2023-11-21,1,Item_3_FOOD,Pasta,2023,November
10336,TXN_3516808,CUST_25,Beverages,8.0,9.0,72.0,Digital Wallet,Online,2023-10-20,1,Item_3_BEV,Cola Drink,2023,October
10337,TXN_9659189,CUST_13,Computers and electric accessories,33.5,8.0,268.0,Credit Card,Online,2024-06-20,1,Item_20_CEA,WiFi Range Extender,2024,June
10338,TXN_1742095,CUST_13,Patisserie,23.0,5.0,115.0,Credit Card,Online,2024-08-22,1,Item_13_PAT,Cream Puff,2024,August
10339,TXN_7866322,CUST_20,Beverages,17.0,9.0,153.0,Cash,Online,2022-09-11,1,Item_9_BEV,Cold Coffee,2022,September
10340,TXN_3745364,CUST_21,Beverages,30.5,4.0,122.0,Credit Card,In-store,2022-02-23,1,Item_18_BEV,Kombucha,2022,February
10341,TXN_1738985,CUST_22,Food,11.0,5.0,55.0,Cash,In-store,2022-01-14,1,Item_5_FOOD,Sugar,2022,January
10342,TXN_1208593,CUST_21,Patisserie,20.0,2.0,40.0,Credit Card,In-store,2022-11-19,1,Item_11_PAT,Cheesecake Slice,2022,November
10343,TXN_8738852,CUST_22,Beverages,15.5,8.0,124.0,Digital Wallet,In-store,2022-03-30,1,Item_8_BEV,Iced Tea,2022,March
10344,TXN_6657037,CUST_08,Food,33.5,2.0,67.0,Cash,Online,2022-04-14,1,Item_20_FOOD,Canned Corn,2022,April
10345,TXN_4249164,CUST_09,Electric household essentials,6.5,8.0,52.0,Digital Wallet,In-store,2024-06-07,0,Item_2_EHE,Microwave,2024,June
10346,TXN_5347448,CUST_18,Patisserie,11.0,8.0,88.0,Credit Card,In-store,2022-08-29,1,Item_5_PAT,Danish Pastry,2022,August
10347,TXN_5557970,CUST_11,Food,23.0,10.0,230.0,Cash,Online,2024-08-16,0,Item_13_FOOD,Honey,2024,August
10348,TXN_4349260,CUST_10,Food,23.0,4.0,92.0,Digital Wallet,In-store,2024-12-10,1,Item_13_FOOD,Honey,2024,December
10349,TXN_8501609,CUST_16,Milk Products,36.5,9.0,328.5,Credit Card,Online,2022-11-29,1,Item_22_MILK,Fresh Paneer,2022,November
10350,TXN_3471235,CUST_07,Food,36.5,6.0,219.0,Cash,In-store,2023-01-26,0,Item_22_FOOD,Frozen Fries,2023,January
10351,TXN_4430201,CUST_25,Furniture,21.5,4.0,86.0,Credit Card,In-store,2023-11-03,1,Item_12_FUR,Dressing Table,2023,November
10352,TXN_7112426,CUST_01,Furniture,26.0,8.0,208.0,Cash,In-store,2023-04-07,1,Item_15_FUR,Rocking Chair,2023,April
10353,TXN_6660227,CUST_25,Computers and electric accessories,11.0,1.0,11.0,Credit Card,In-store,2022-04-18,1,Item_5_CEA,Monitor,2022,April
10354,TXN_4840405,CUST_19,Electric household essentials,17.0,4.0,68.0,Digital Wallet,In-store,2023-02-05,1,Item_9_EHE,Ceiling Fan,2023,February
10355,TXN_6405052,CUST_07,Food,24.5,9.0,220.5,Digital Wallet,Online,2023-06-14,1,Item_14_FOOD,Bread Loaf,2023,June
10356,TXN_7164174,CUST_21,Food,21.5,1.0,21.5,Digital Wallet,Online,2022-03-17,1,Item_12_FOOD,Jam,2022,March
10357,TXN_2794565,CUST_17,Beverages,24.5,7.0,171.5,Credit Card,In-store,2023-03-11,1,Item_14_BEV,Coconut Water,2023,March
10358,TXN_5127072,CUST_18,Electric household essentials,33.5,1.0,33.5,Credit Card,In-store,2023-09-21,1,Item_20_EHE,Water Dispenser,2023,September
10359,TXN_2324445,CUST_13,Computers and electric accessories,27.5,10.0,275.0,Cash,In-store,2024-04-25,1,Item_16_CEA,Power Supply Unit,2024,April
10360,TXN_4467718,CUST_04,Food,24.5,1.0,24.5,Cash,In-store,2022-07-28,1,Item_14_FOOD,Bread Loaf,2022,July
10361,TXN_9938453,CUST_21,Butchers,15.5,4.0,62.0,Cash,Online,2022-09-09,0,Item_8_BUT,Turkey Breast,2022,September
10362,TXN_3455359,CUST_06,Patisserie,24.5,10.0,245.0,Cash,Online,2023-10-01,0,Item_14_PAT,Lemon Tart,2023,October
10363,TXN_9017855,CUST_09,Milk Products,9.5,6.0,57.0,Credit Card,Online,2023-09-10,0,Item_4_MILK,Butter,2023,September
10364,TXN_1297992,CUST_11,Milk Products,11.0,3.0,33.0,Digital Wallet,In-store,2022-06-28,1,Item_5_MILK,Yogurt,2022,June
10365,TXN_3935581,CUST_07,Food,8.0,10.0,80.0,Digital Wallet,In-store,2024-05-13,1,Item_3_FOOD,Pasta,2024,May
10366,TXN_3216677,CUST_17,Computers and electric accessories,20.0,9.0,180.0,Credit Card,In-store,2022-06-21,1,Item_11_CEA,External Hard Drive,2022,June
10367,TXN_6968520,CUST_21,Electric household essentials,33.5,7.0,234.5,Credit Card,Online,2024-01-27,1,Item_20_EHE,Water Dispenser,2024,January
10368,TXN_3774181,CUST_13,Furniture,15.5,2.0,31.0,Digital Wallet,In-store,2022-05-01,0,Item_8_FUR,Study Table,2022,May
10369,TXN_1004284,CUST_15,Milk Products,41.0,3.0,123.0,Cash,Online,2023-09-25,1,Item_25_MILK,Evaporated Milk,2023,September
10370,TXN_3394209,CUST_07,Furniture,15.5,3.0,46.5,Digital Wallet,Online,2024-07-09,1,Item_8_FUR,Study Table,2024,July
10371,TXN_2369635,CUST_09,Patisserie,24.5,3.0,73.5,Cash,Online,2023-11-16,1,Item_14_PAT,Lemon Tart,2023,November
10372,TXN_3422782,CUST_24,Computers and electric accessories,11.0,1.0,11.0,Cash,In-store,2022-07-18,1,Item_5_CEA,Monitor,2022,July
10373,TXN_9582745,CUST_06,Furniture,6.5,6.0,39.0,Cash,Online,2022-03-16,1,Item_2_FUR,Sofa,2022,March
10374,TXN_5612604,CUST_03,Beverages,14.0,5.0,70.0,Digital Wallet,Online,2024-08-23,0,Item_7_BEV,Energy Drink,2024,August
10375,TXN_6641377,CUST_06,Butchers,30.5,8.0,244.0,Cash,Online,2023-12-11,1,Item_18_BUT,Goat Meat,2023,December
10376,TXN_7186220,CUST_17,Furniture,14.0,5.0,70.0,Cash,Online,2024-07-18,1,Item_7_FUR,Wardrobe,2024,July
10377,TXN_8493772,CUST_18,Butchers,12.5,8.0,100.0,Credit Card,Online,2023-09-04,1,Item_6_BUT,Lamb Chops,2023,September
10378,TXN_9964258,CUST_23,Electric household essentials,12.5,7.0,87.5,Digital Wallet,Online,2022-09-17,0,Item_6_EHE,Electric Kettle,2022,September
10379,TXN_7611850,CUST_19,Beverages,6.5,4.0,26.0,Digital Wallet,Online,2023-06-22,1,Item_2_BEV,Sparkling Water,2023,June
10380,TXN_6315393,CUST_04,Furniture,26.0,9.0,234.0,Credit Card,In-store,2022-08-10,0,Item_15_FUR,Rocking Chair,2022,August
10381,TXN_9816328,CUST_01,Butchers,14.0,2.0,28.0,Digital Wallet,Online,2024-08-27,1,Item_7_BUT,Mutton Curry Cut,2024,August
10382,TXN_9065992,CUST_16,Electric household essentials,39.5,8.0,316.0,Digital Wallet,Online,2024-02-12,1,Item_24_EHE,Air Fryer,2024,February
10383,TXN_5728893,CUST_23,Patisserie,38.0,10.0,380.0,Cash,Online,2023-09-01,1,Item_23_PAT,Mini Pastry Box,2023,September
10384,TXN_4603497,CUST_04,Milk Products,38.0,8.0,304.0,Digital Wallet,In-store,2022-10-28,0,Item_23_MILK,Ricotta,2022,October
10385,TXN_3088457,CUST_16,Patisserie,20.0,8.0,160.0,Digital Wallet,In-store,2023-04-27,0,Item_11_PAT,Cheesecake Slice,2023,April
10386,TXN_4581110,CUST_25,Food,36.5,9.0,328.5,Digital Wallet,Online,2024-06-16,0,Item_22_FOOD,Frozen Fries,2024,June
10387,TXN_4899333,CUST_08,Milk Products,38.0,6.0,228.0,Cash,Online,2023-08-06,1,Item_23_MILK,Ricotta,2023,August
10388,TXN_3810083,CUST_14,Milk Products,27.5,1.0,27.5,Credit Card,Online,2022-05-11,1,Item_16_MILK,Lactose-Free Milk,2022,May
10389,TXN_3243252,CUST_25,Electric household essentials,33.5,1.0,33.5,Credit Card,Online,2024-02-15,1,Item_20_EHE,Water Dispenser,2024,February
10390,TXN_2298172,CUST_23,Computers and electric accessories,6.5,9.0,58.5,Credit Card,Online,2023-11-10,0,Item_2_CEA,Desktop PC,2023,November
10391,TXN_8389190,CUST_12,Furniture,9.5,10.0,95.0,Cash,In-store,2024-09-28,0,Item_4_FUR,Dining Table,2024,September
10392,TXN_8889522,CUST_21,Milk Products,12.5,4.0,50.0,Cash,Online,2023-09-21,1,Item_6_MILK,Greek Yogurt,2023,September
10393,TXN_1543500,CUST_20,Patisserie,38.0,1.0,38.0,Credit Card,In-store,2022-10-17,1,Item_23_PAT,Mini Pastry Box,2022,October
10394,TXN_8921373,CUST_23,Butchers,35.0,9.0,315.0,Digital Wallet,Online,2022-08-24,1,Item_21_BUT,Marinated Chicken,2022,August
10395,TXN_7053696,CUST_18,Electric household essentials,21.5,1.0,21.5,Digital Wallet,In-store,2024-08-14,1,Item_12_EHE,Heater,2024,August
